sku,barcode
255771,255771
255770,2600030256972
255770,255770
255728,2600030256651
255728,255728
255727,2600030256644
255727,255727
255674,2600030256255
255674,255674
255666,7899588812906
255666,2600030256170
255666,255666
255659,2600030256095
255659,255659
255645,2600030256217
255645,255645
255642,5412938542593
255642,255642
255633,2600030255906
255633,255633
255437,2600030256934
255437,2600030256927
255437,255437
255436,2600030256132
255436,255436
255287,2600030255777
255287,255287
255284,2600030253933
255284,255284
255084,2600030252868
255084,2600030252851
255084,255084
255083,2600030252844
255083,2600030252837
255083,255083
255082,2600030252820
255082,2600030252813
255082,255082
255081,2600030252806
255081,2600030252790
255081,255081
255080,2600030252783
255080,2600030252776
255080,255080
255069,2600030252769
255069,2600030252752
255069,255069
255068,2600030252745
255068,2600030252738
255068,255068
255067,2600030252721
255067,2600030252714
255067,255067
255066,2600030252707
255066,2600030252691
255066,255066
254952,2600030251663
254952,254952
254951,2600030251656
254951,254951
254950,2600030251649
254950,254950
254921,2600030251373
254921,2600030251366
254921,254921
254907,2600030251205
254907,2600030251199
254907,254907
254906,2600030251182
254906,2600030251175
254906,254906
254905,2600030251168
254905,2600030251151
254905,254905
254904,2600030251144
254904,2600030251137
254904,254904
254903,2600030251120
254903,2600030251113
254903,254903
254900,2600030251052
254900,254900
254895,2600030251434
254895,2600030251427
254895,254895
254894,7796128600934
254894,2600030251342
254894,254894
254806,7899588812845
254806,2600030251069
254806,254806
254791,2600030250048
254791,254791
254790,2600030250031
254790,254790
254715,2600030249561
254715,2600030249554
254715,254715
254714,2600030249547
254714,2600030249530
254714,254714
254713,7796128026758
254713,2600030249523
254713,254713
254712,2600030249516
254712,2600030249509
254712,254712
254711,2600030249493
254711,2600030249486
254711,254711
254710,2600030249479
254710,2600030249462
254710,254710
254709,2600030249455
254709,2600030249448
254709,254709
254708,2600030249431
254708,2600030249424
254708,254708
254707,2600030249417
254707,2600030249400
254707,254707
254706,7796128601351
254706,2600030249394
254706,254706
254705,7796128607728
254705,2600030249387
254705,254705
254704,7796128601313
254704,2600030249370
254704,254704
254703,7796128601290
254703,2600030249363
254703,254703
254702,2600030249356
254702,2600030249349
254702,254702
254701,2600030249332
254701,2600030249325
254701,254701
254700,2600030249318
254700,2600030249301
254700,254700
254699,7796128064392
254699,2600030249295
254699,254699
254698,7796128064279
254698,2600030249288
254698,254698
254697,7796128064248
254697,2600030249271
254697,254697
254696,2600030249264
254696,2600030249257
254696,254696
254695,2600030249240
254695,2600030249233
254695,254695
254694,2600030249226
254694,2600030249219
254694,254694
254693,7796128601214
254693,2600030249202
254693,2600030249196
254693,254693
254692,2600030249189
254692,2600030249172
254692,254692
254691,7796128615488
254691,2600030249165
254691,254691
254690,7796128611046
254690,2600030249158
254690,254690
254689,7796128611060
254689,2600030249141
254689,254689
254688,7796128610223
254688,2600030249134
254688,254688
254687,7796128611626
254687,2600030249127
254687,254687
254686,2600030249110
254686,2600030249103
254686,254686
254685,7796128615266
254685,2600030249097
254685,254685
254684,7796128615280
254684,2600030249080
254684,254684
254683,7796128611343
254683,2600030249073
254683,254683
254682,2600030249066
254682,2600030249059
254682,254682
254681,7796128611305
254681,2600030249042
254681,254681
254680,2600030249035
254680,2600030249028
254680,254680
254679,2600030249011
254679,2600030249004
254679,254679
254678,2600030248991
254678,2600030248984
254678,254678
254677,7796128614085
254677,2600030248977
254677,254677
254676,7796128602921
254676,2600030248960
254676,254676
254675,7796128069663
254675,2600030248953
254675,254675
254674,7796128611022
254674,2600030248946
254674,254674
254673,7796128608664
254673,2600030248939
254673,254673
254672,2600030248922
254672,2600030248915
254672,254672
254671,2600030248908
254671,2600030248892
254671,254671
254670,7796128070850
254670,2600030248885
254670,254670
254669,7796128064309
254669,2600030248878
254669,254669
254668,2600030248861
254668,2600030248854
254668,254668
254667,2600030248847
254667,2600030248830
254667,254667
254666,2600030248823
254666,2600030248816
254666,254666
254665,2600030248809
254665,2600030248793
254665,254665
254664,2600030248786
254664,2600030248779
254664,254664
254663,2600030248762
254663,2600030248755
254663,254663
254662,7796128070911
254662,2600030248748
254662,254662
254661,2600030248731
254661,2600030248724
254661,254661
254660,2600030248717
254660,2600030248700
254660,254660
254659,2600030248694
254659,2600030248687
254659,254659
254648,2600030249608
254648,254648
254638,2600030249783
254638,2600030249776
254638,254638
254637,2600030249738
254637,2600030249721
254637,254637
254636,2600030249714
254636,2600030249707
254636,254636
254635,2600030249691
254635,2600030249684
254635,254635
254610,6920170826610
254610,2600030248304
254610,254610
254603,2600030248236
254603,2600030248229
254603,254603
254602,2600030248212
254602,2600030248205
254602,254602
254601,2600030248199
254601,2600030248182
254601,254601
254593,6920170802119
254593,254593
254592,6920170804519
254592,254592
254526,2600030248106
254526,2600030248090
254526,254526
254447,2600030247031
254447,254447
254409,2600030246560
254409,254409
254408,2600030246553
254408,254408
254407,2600030246546
254407,254407
254406,2600030246539
254406,254406
254405,2600030246522
254405,254405
254404,2600030246515
254404,254404
254397,2600030246430
254397,254397
254393,2600030246393
254393,254393
254223,2600030245389
254223,254223
254217,2600030245372
254217,254217
254216,2600030245365
254216,254216
254157,2600030244788
254157,2600030244771
254157,254157
254154,2600030243934
254154,254154
254035,2600030244306
254035,254035
254010,7796128618649
254010,2600030242951
254010,254010
253976,2600030242753
253976,253976
253974,6949600534635
253974,253974
253973,6949600534659
253973,253973
253972,6949600534598
253972,253972
253971,6949600534697
253971,253971
253970,6949600534628
253970,253970
253969,6949600534666
253969,253969
253968,6949600534604
253968,253968
253967,6949600534680
253967,253967
253966,6949600534642
253966,253966
253965,6949600534673
253965,253965
253964,6949600534611
253964,253964
253963,6949600534703
253963,253963
253933,2600030242449
253933,253933
253932,2600030242432
253932,253932
253931,2600030242425
253931,253931
253924,2600030242326
253924,253924
253866,2600030242180
253866,253866
253858,6920170810817
253858,2600030241893
253858,253858
253854,2600030241831
253854,253854
253853,2600030241817
253853,253853
253750,2600030240636
253750,253750
253586,2600030240124
253586,2600030240117
253586,253586
253585,2600030240100
253585,2600030240094
253585,253585
253584,2600030240087
253584,2600030240070
253584,253584
253583,2600030240063
253583,2600030240056
253583,253583
253582,2600030240049
253582,2600030240032
253582,253582
253500,2600030239593
253500,253500
253492,2600030239548
253492,253492
253381,2600030238695
253381,253381
253380,2600030238688
253380,253380
253363,2600030238664
253363,253363
253362,2600030238657
253362,253362
253361,2600030238640
253361,253361
253290,7899126200639
253290,2600030238176
253290,253290
253248,2600030238213
253248,253248
253247,2600030238206
253247,253247
253241,6920170826313
253241,253241
253229,2600030238060
253229,253229
253206,2600030238039
253206,253206
253204,2600030237865
253204,2600030237858
253204,253204
253203,2600030237841
253203,2600030237834
253203,253203
253101,2600030237001
253101,253101
253100,2600030236998
253100,253100
253046,7791300095256
253046,2600030236967
253046,253046
253020,2600030236356
253020,253020
253005,2600030236554
253005,253005
252999,2600030237896
252999,2600030237889
252999,252999
252996,2600030237346
252996,252996
252988,7751239169831
252988,2600030236264
252988,252988
252883,2600030235540
252883,252883
252879,2600030236332
252879,252879
252878,2600030236325
252878,252878
252877,2600030236233
252877,190014150447
252877,252877
252776,2600030234611
252776,252776
252695,2600030234291
252695,252695
252620,7899126201834
252620,2600030233126
252620,252620
252590,2600030232990
252590,252590
252589,2600030233119
252589,252589
252588,7899126201780
252588,2600030233102
252588,252588
252587,7899126201957
252587,2600030233096
252587,252587
252586,7899126202244
252586,2600030233089
252586,252586
252585,2600030233065
252585,252585
252581,2600030232921
252581,252581
252573,2600030232952
252573,252573
252563,2600030232884
252563,252563
252562,2600030232877
252562,252562
252561,2600030232860
252561,252561
252506,7791300094204
252506,2600030232754
252506,252506
252505,2600030232747
252505,190014169159
252505,252505
252504,2600030232730
252504,190014168718
252504,252504
252503,2600030232723
252503,190014169548
252503,252503
252502,2600030232716
252502,190014168954
252502,252502
252501,7791300096437
252501,2600030232709
252501,252501
252434,7751239173272
252434,2600030231634
252434,252434
252433,7751239179366
252433,2600030231627
252433,252433
252432,7751239179380
252432,2600030231610
252432,252432
252421,2600030231795
252421,2600030231788
252421,252421
252382,2600030231542
252382,252382
252381,2600030231535
252381,252381
252375,7796128607629
252375,2600030232457
252375,252375
252374,7796128607582
252374,2600030232440
252374,252374
252346,2600030231412
252346,252346
252345,2600030231382
252345,252345
252344,2600030231375
252344,252344
252325,2600030231351
252325,252325
252324,2600030231337
252324,2600030231320
252324,252324
252297,7751239182342
252297,2600030230880
252297,252297
252284,2600030230927
252284,252284
252283,2600030230910
252283,252283
252272,2600030230859
252272,252272
252271,2600030230842
252271,252271
252238,7796128600897
252238,2600030230613
252238,252238
252235,6920170822612
252235,2600030230538
252235,252235
252234,6920170802522
252234,2600030230521
252234,252234
252233,6920170804717
252233,2600030230514
252233,252233
252232,6920170802515
252232,2600030230507
252232,252232
252226,2600030230606
252226,2600030230590
252226,252226
252194,2600030230231
252194,2600030230224
252194,252194
252114,2600030229952
252114,252114
252113,2600030229945
252113,252113
252107,6902791268000
252107,2600030230156
252107,252107
252106,2600030230149
252106,190014169012
252106,252106
252105,2600030230132
252105,190014167391
252105,252105
252096,7899126202336
252096,2600030230125
252096,252096
252094,7751239167837
252094,2600030229921
252094,252094
252070,2600030229723
252070,252070
252058,7798327372353
252058,252058
252057,7798327376481
252057,252057
252024,2600030229440
252024,252024
252007,2600030229464
252007,2600030229457
252007,252007
251999,2600030229716
251999,251999
251998,2600030229709
251998,251998
251897,2600030228498
251897,2600030228481
251897,251897
251896,2600030228474
251896,251896
251895,2600030228467
251895,251895
251894,2600030228450
251894,251894
251893,2600030228443
251893,251893
251892,2600030228436
251892,251892
251891,2600030228429
251891,251891
251890,2600030228412
251890,251890
251889,2600030228405
251889,251889
251888,2600030228399
251888,251888
251887,2600030228382
251887,251887
251886,2600030228375
251886,251886
251885,2600030228368
251885,251885
251884,2600030228351
251884,251884
251883,2600030228344
251883,251883
251882,2600030228337
251882,251882
251881,2600030228320
251881,251881
251876,2600030228733
251876,251876
251875,2600030228726
251875,251875
251874,2600030228672
251874,2600030228665
251874,251874
251846,2600030228252
251846,251846
251845,2600030228245
251845,251845
251844,2600030228238
251844,251844
251843,2600030228221
251843,251843
251842,2600030228214
251842,251842
251826,2600030228047
251826,2600030228030
251826,251826
251825,2600030228023
251825,2600030228016
251825,251825
251824,2600030228009
251824,2600030227996
251824,251824
251823,2600030227989
251823,2600030227972
251823,251823
251822,2600030227965
251822,2600030227958
251822,251822
251815,2600030227781
251815,251815
251814,2600030227774
251814,251814
251808,2600030227842
251808,190014168596
251808,251808
251807,2600030227835
251807,190014160828
251807,251807
251793,2600030227705
251793,251793
251792,2600030227668
251792,2600030227651
251792,251792
251784,2600030227514
251784,251784
251753,2600030227521
251753,251753
251733,2600030227408
251733,251733
251689,2600030227453
251689,251689
251676,2600030227033
251676,251676
251654,2600030226814
251654,745853008307
251654,251654
251653,2600030226807
251653,745853008291
251653,251653
251652,2600030226791
251652,745853008284
251652,251652
251651,2600030226784
251651,745853008277
